CPU_Total,CPU_P1,CPU_P2,CPU_P3,CPU_P4,Disk_wrVolume,Disk_wraccessVolume,Load_1min,Load_5min,Load_15min,Mem_Avail,Mem_freeTotal,Ping_Time(ms),Ping_Min(ms),Ping_Max(ms),Ping_PacketLoss,Traffic_inVolume,Traffic_outVolume,Class
14.5,11.1667,18,11.1667,18,866845.6232,63.8112,0.4017,0.8617,0.8783,3298887680,8455367339,9.6333,6.3333,15,0,1631183.27,946659.4118,TVMwL
16.3333,12.5,20.3333,12.5,20.3333,839532.544,57.976,0.485,0.805,0.8567,3297083392,8454010880,15.7667,5.6667,30.6667,0,1586542.685,946690.5882,TVMwL
34.1667,29.3333,39,29.3333,39,759396.4628,54.0072,0.76,0.8183,0.8583,3294568448,8451949909,25.6,9.3333,58.5,0,1559569.832,935849.2072,TVMwL
48.6667,43,54.5,43,54.5,715562.7393,50.5119,1.1833,0.915,0.8867,3290804224,8448632149,27.3,14.8333,56.6667,0,1630645.231,947052.7928,TVMwL
50.6667,43.5,58.1667,43.5,58.1667,745246.4945,45.993,1.49,1.06,0.94,3286898688,8445175808,32.5333,11.8333,57.6667,0,1588903.405,946745.2613,TVMwL
53.3333,46.3333,59.8333,46.3333,59.8333,694602.1646,45.1067,1.0383,1.0083,0.93,3283386368,8442108587,23.7,12.8333,44.8333,0,1609610.782,946661.2206,TVMwL
42.8333,36.3333,49,36.3333,49,876568.4941,58.0024,1.0667,1.0167,0.9383,3294094677,8453256533,19.5,8.5,35.3333,0,1607311.434,936249.5182,TVMwL
28.8333,23.5,33.8333,23.5,33.8333,664605.7257,41.2923,1.6967,1.2017,1.0083,3310542848,8470141611,15.9667,9.1667,34.1667,0,1583917.474,946477.1518,TVMwL
24.8333,19.8333,29.3333,19.8333,29.3333,1004832.032,64.5035,0.995,1.1083,0.9867,3306698069,8466746027,14.6,6.1667,28.1667,0,1570054.877,946946.8482,TVMwL
21.5,16.3333,26.1667,16.3333,26.1667,1397154.21,115,0.84,1.0417,0.9717,3291628203,8452143104,11.8667,5.8333,24,0,1590665.265,936276.4818,TVMwL
21.5,17.3333,25.1667,17.3333,25.1667,999126.3327,72.107,0.6383,0.9517,0.9483,3288230571,8449193984,9.9333,5.5,19.6667,0,1637312.437,946690.5812,TVMwL
20,17.1667,23,17.1667,23,976420.9948,71.0936,0.735,0.9133,0.935,3296602795,8458031104,11.1,5.6667,20,0,1592713.856,946674,TVMwL
19.1667,14.8333,23.3333,14.8333,23.3333,905269.1295,54.0052,0.605,0.8483,0.9067,3293382656,8455257429,14.7667,6.6667,27.1667,0,1603614.261,946744,TVMwL
18,14,21.8333,14,21.8333,856485.8757,50.9012,0.4583,0.7583,0.8717,3290554368,8452878336,16.3667,6.6667,35.6667,0,1492261.658,879341.6216,TVMwL
18.5,13.8333,23,13.8333,23,666285.2686,51.9853,0.4367,0.6983,0.8433,3284871851,8447649792,10.6,6.8333,17,0,1601203.984,955703.9868,TVMwL
18.1667,13.6667,22.6667,13.6667,22.6667,742329.1314,40.1147,0.385,0.635,0.8133,3287130112,8450359979,12.9,7.1667,22.6667,0,1633511.836,956472.5717,TVMwL
18.6667,13.6667,23.3333,13.6667,23.3333,1023913.898,64.8951,0.3367,0.5717,0.78,3296757760,8460422485,10.4667,6,17.6667,0,1591727.29,945802.1766,TVMwL
18.1667,14,23.1667,14,23.1667,614486.1021,38.0049,0.435,0.5517,0.7583,3291537408,8455646549,9.8,5.6667,16.1667,0,1598966.916,946350.9451,TVMwL
18.1667,13.5,23,13.5,23,720896,38.1,0.7883,0.635,0.7733,3286981291,8451538261,11.5,5.5,21.5,0,1588186.118,946898.9504,TVMwL
18.5,14,23.5,14,23.5,843776,49,0.4783,0.58,0.745,3295473664,8460479147,15.9,6.6667,40.5,0,1598051.829,936166.7387,TVMwL
18.1667,14,22.6667,14,22.6667,891587.2673,54.793,0.57,0.5833,0.7333,3293822293,8459277653,11.9,6.8333,22.1667,0,1592591.337,946835.3658,TVMwL
19.1667,14,24.1667,14,24.1667,1404538.491,119.8979,0.5767,0.5867,0.7217,3285294421,8451209216,10.7333,6.6667,16.6667,0,1570971,946741.2,TVMwL
18.3333,14,23.3333,14,23.3333,636019.8278,45.2042,0.3717,0.5283,0.695,3281909760,8448272384,13.3333,5.5,24.1667,0,1571705.359,945399.53,TVMwL
19.1667,14.5,24.3333,14.5,24.3333,749568,46,0.6717,0.575,0.7033,3278305280,8445114368,13.3333,6,30.3333,0,1575106.241,937272.9673,TVMwL
19,15,23.1667,15,23.1667,856654.4144,66.1049,0.5483,0.5683,0.69,3284019200,8451275435,14.0333,6.8333,29.8333,0,1583076.775,946683.1351,TVMwL
19,15,23,15,23,749568,46,0.4283,0.525,0.6667,3289247744,8456949760,9.5333,6.1667,15.8333,0,1591293.108,946675.8018,TVMwL
18.8333,14.1667,23.6667,14.1667,23.6667,912998.4,59.8,0.5783,0.5483,0.6683,3286710272,8454854656,7.6,5.1667,12.1667,0,1575725.502,936185.6119,TVMwL
18,14,23,14,23,721276.8993,54.1972,0.9217,0.6517,0.695,3286237184,8454827349,13.1667,6.5,23.8333,0,1592841.597,946786.3881,TVMwL
19.5,14.8333,24.1667,14.8333,24.1667,991260.7007,85.0028,0.835,0.685,0.7033,3282172587,8451213995,11.8333,6,23.5,0,1576707.297,946744,TVMwL
19.1667,15.3333,22.6667,15.3333,22.6667,785203.2,46.9,0.5933,0.6383,0.6883,3284183723,8453677056,12.3667,5.3333,27,0,1576615.53,936280.2498,TVMwL
19.5,14.8333,24,14.8333,24,829129.7218,57.6776,0.4733,0.5983,0.6717,3286333440,8456273920,9.9333,5.3333,19.5,0,1608124.091,947076.116,TVMwL
19.6667,14.8333,23.8333,14.8333,23.8333,982502.3775,81.4196,0.3067,0.5267,0.6383,3277568683,8447963819,11.6,6.6667,18.6667,0,1577079.178,946431.884,TVMwL
19.6667,15,23.6667,15,23.6667,749596.7007,46.0028,0.3967,0.5067,0.6233,3277523627,8448367957,14.4667,5.8333,33,0,1620307.003,936245.7502,TVMwL
18.3333,14.1667,22,14.1667,22,769982.5948,52.9936,0.285,0.4617,0.6033,3283606187,8454900395,10.4667,5.6667,19.1667,0,1581791.761,946719.3198,TVMwL
18.1667,13.6667,22.8333,13.6667,22.8333,868417.4052,56.0064,0.3433,0.4433,0.5883,3281889280,8453632000,12.7667,5.8333,22.6667,0,1608583.458,946790.046,TVMwL
18.8333,14.1667,23.1667,14.1667,23.1667,703341.7143,47.787,0.3683,0.4317,0.5733,3278405632,8450597547,12.4333,5.1667,31,0,1611402.3,946737,TVMwL
17.6667,13.5,22,13.5,22,753291.6364,48.1039,0.6233,0.4817,0.5783,3276857344,8449487531,12.2,5.1667,27.3333,0,1569031.733,930047.0937,TVMwL
18.8333,14,23.8333,14,23.8333,1069779.449,85.8091,0.8617,0.585,0.6083,3274555392,8447638869,13.3667,6,26,0,1623274.867,947892.9063,TVMwL
18,14.6667,21.6667,14.6667,21.6667,708894.187,40.5895,0.565,0.5567,0.5967,3270442325,8443972267,11.1,5.3333,21.8333,0,1592976.954,948567.8569,TVMwL
19.8333,15.1667,25,15.1667,25,1463624.213,123.6105,0.8033,0.615,0.6183,3273912320,8447898965,12.3,6,23.5,0,1569229.098,936495.8674,TVMwL
18.1667,14.1667,22.5,14.1667,22.5,691404.8,48.1,0.61,0.6,0.615,3273396224,8447821141,10.3333,5.6667,19.1667,0,1571918.548,946820.4757,TVMwL
18,13.3333,22.1667,13.3333,22.1667,1036288,77,0.3433,0.5267,0.5867,3271322965,8446210731,11.3667,5.5,22.5,0,1580846.128,936158.4613,TVMwL
17.8333,13,22.3333,13,22.3333,881459.2,52.6,0.275,0.4733,0.5633,3278783147,8454128981,11.2667,5.3333,22.1667,0,1588114.369,946744,TVMwL
18,13.8333,22.3333,13.8333,22.3333,933040.0993,84.3972,0.3017,0.4417,0.545,3273616725,8449412437,10.9667,6.5,18.1667,0,1584629.108,946526.7347,TVMwL
18.6667,13.8333,23.1667,13.8333,23.1667,757735.5059,52.9976,0.2983,0.41,0.5267,3275141120,8451382613,11.7333,5.3333,22,0,1596552.595,946884.3283,TVMwL
17.1667,13.1667,21.1667,13.1667,21.1667,896667.5948,52.3052,0.455,0.4383,0.5317,3282538496,8459233963,13,5.5,27.3333,0,1586346.6,936430.4757,TVMwL
19.3333,14.6667,23.6667,14.6667,23.6667,780184.5739,52.0832,0.835,0.535,0.5567,3281162240,8458290517,13.1667,6.3333,26,0,1626419.9,946618,TVMwL
18,14,22.1667,14,22.1667,735716.3254,43.614,0.9867,0.65,0.5983,3279832405,8457406464,13.7,5.5,36.3333,0,1587354.978,946607.5243,TVMwL
17.8333,13.5,22.5,13.5,22.5,716800,38,0.685,0.6233,0.5917,3277901141,8455925760,10.1333,5.6667,18,0,1572181.039,936198.8845,TVMwL
20.8333,16.5,24.8333,16.5,24.8333,695762.9727,39.2878,0.4317,0.56,0.5717,3273809920,8452285781,14.2667,6.6667,28.6667,0,1588653.481,945779.3447,TVMwL
29,23.6667,34.3333,23.6667,34.3333,788552.7019,54.0982,0.525,0.5583,0.57,3269699584,8448623957,15.3,7.3333,33.8333,0,1569669.263,926740.8957,TVMwL
21.3333,16.6667,26.5,16.6667,26.5,1030657.026,74.6168,0.6717,0.595,0.58,3269348693,8448734549,13.4667,6.1667,26.8333,0,1594772.961,946563.2329,TVMwL
18.3333,14.1667,22.3333,14.1667,22.3333,760889.344,46.893,0.64,0.6017,0.5817,3277533184,8457368917,12.7,6.1667,23.3333,0,1588034.063,946791.7531,TVMwL
20.6667,16.1667,25.3333,16.1667,25.3333,636403.712,38,0.5767,0.59,0.5783,3272302592,8452584107,9.9667,6.5,14.5,0,1570252.149,936125.2225,TVMwL
17.8333,13.6667,21.3333,13.6667,21.3333,956148.0011,62.7979,0.4833,0.5633,0.57,3267100672,8447828651,13.4333,6.6667,23.6667,0,1588644.748,946742.6667,TVMwL
18.1667,14,22.8333,14,22.8333,798430.9429,58.5091,0.36,0.5083,0.545,3276101632,8457273344,11.5,6,22.5,0,1595548.764,946666.3577,TVMwL
17.1667,13,21.1667,13,21.1667,756940.8,59.1,1.025,0.6617,0.5983,3276101632,8457716395,10.4,6.1667,18.3333,0,1580549.975,936235.6423,TVMwL
17.8333,13,22,13,22,735460.7856,43.5951,0.8083,0.6867,0.6117,3273091072,8455148885,9.8667,5.5,18.3333,0,1604822.203,946548.1326,TVMwL
17,12.8333,21.1667,12.8333,21.1667,741147.2144,46.0049,0.62,0.6467,0.6033,3268661931,8451166891,11.8667,6.5,19.8333,0,1580076.923,946806.8043,TVMwL
18,13.8333,22.5,13.8333,22.5,746700.8,49,0.375,0.5733,0.5783,3279878144,8462832981,13.1333,5.5,25.8333,0,1584704.55,936396.9189,TVMwL
8,12,5,12,5,2621476.864,36.007,0.2883,0.3317,0.3067,7027656704,8649272661,17.1,8.3333,36.5,0,1604790.86,973794.6036,TWMwL
8,11.8333,5,11.8333,5,1789132.8,31.6,0.26,0.32,0.3017,7023699968,8647841109,18,9.1667,36.8333,0,1568975.454,936164.89,TWMwL
9,12.6667,5.3333,12.6667,5.3333,2677145.6,32.4,0.355,0.335,0.3067,7016689664,8643363499,24.3667,11.1667,52.8333,0,1637273.175,946790,TWMwL
7.8333,10.8333,4.5,10.8333,4.5,3250548.736,33.993,0.3133,0.3233,0.3033,7014066176,8643274069,29.1,9.5,81.1667,0,1583719.736,946807.9478,TWMwL
8.3333,12,5,12,5,1891569.664,30.307,0.5883,0.4,0.33,7011915776,8643667285,18.4667,10.1667,38.1667,0,1634680.435,946883.1622,TWMwL
9,13,5,13,5,2898329.6,63.3,0.6033,0.4383,0.35,7008905216,8643198976,38.0333,9.1667,122.8333,0,1634132.4,946783,TWMwL
8,11.3333,5,11.3333,5,2759884.8,33,0.5583,0.455,0.3633,7005378560,8642220715,28.3,10.1667,74.5,0,1617285.516,945436.806,TWMwL
8,11.5,4.5,11.5,4.5,2583620.267,34.4972,0.4783,0.45,0.365,7003056128,8642440533,15.8333,9.1667,28.5,0,1599627.955,931308.6895,TWMwL
10,14.6667,5.6667,14.6667,5.6667,2343440.913,31,0.3433,0.4217,0.36,7000389632,8642301269,27.7,10,56.8333,0,1593686.09,949825.5676,TWMwL
10,14.8333,5.5,14.8333,5.5,3633484.612,66.1848,0.3567,0.4033,0.3567,6988526933,8632989013,19.4,9.1667,37.1667,0,1599411,946713.0631,TWMwL
10.3333,14.8333,5.5,14.8333,5.5,1847799.808,48.318,0.44,0.4183,0.3667,6982230016,8629228203,28.2333,10.8333,72.5,0,1603925.339,946791.4739,TWMwL
9.1667,13.1667,5,13.1667,5,2600488.489,31.3951,0.5517,0.4567,0.3817,6996794709,8646336512,19.9,9.5,43.8333,0,1591901.923,946650.5261,TWMwL
7.6667,10.8333,4.1667,10.8333,4.1667,2606756.312,30.7049,0.4167,0.435,0.3767,6996998827,8649069227,38.2,11.5,109.1667,0,1589553.378,936336.4739,TWMwL
8.3333,12,4.6667,12,4.6667,2604646.4,32,0.3667,0.4133,0.3683,6992946517,8647558485,22.2333,8.3333,52,0,1608211.1,946652,TWMwL
6.5,9.5,4,9.5,4,2579693.601,34.5944,0.3767,0.4083,0.3667,6988179456,8645330944,24.1,9.1667,51.8333,0,1597698.613,946594.4631,TWMwL
7.8333,10.8333,4.5,10.8333,4.5,2791800.799,62.4056,0.39,0.4017,0.365,6980878336,8640570709,22.6333,7.6667,66.8333,0,1611949.216,946881.7838,TWMwL
7.8333,11.1667,4.5,11.1667,4.5,2591483.029,29.9958,0.6867,0.4767,0.3933,6973104128,8635350357,52.4667,9.3333,166.1667,0,1610628.857,946705.4192,TWMwL
8.1667,12.1667,5,12.1667,5,2613304.171,32.0042,0.7383,0.5333,0.42,6970265600,8635042475,63.5667,17,134.5,0,1595440.08,936295.5178,TWMwL
9.5,13.6667,5,13.6667,5,2349056,28.4,0.5833,0.53,0.4217,6964631552,8631935659,21.7667,9,50.8333,0,1603086.586,946713.0631,TWMwL
8.8333,12.8333,5,12.8333,5,2621440,29,0.4083,0.4867,0.4167,6980295339,8650143061,20.6,8.3333,53.1667,0,1591030.387,946720,TWMwL
7.8333,11,4.3333,11,4.3333,2679184.99,34.3986,0.2983,0.445,0.405,6974625792,8647028053,16.1333,8.3333,32.8333,0,1603572.505,946733.8739,TWMwL
7.3333,10.3333,4.5,10.3333,4.5,2628107.58,30.3659,0.1717,0.38,0.3817,6966239232,8641157120,61.4333,36,118.5,0,1589803.656,927785.6347,TWMwL
7.3333,10,4.6667,10,4.6667,2758132.42,30.6341,0.2233,0.3517,0.3717,6957895680,8635364693,112.6333,18.5,259.5,0,1610788.201,955474.0446,TWMwL
8,11.3333,5,11.3333,5,2600541.79,27.5986,0.4383,0.3867,0.3767,6955917312,8635919701,23.3333,8.6667,54,0,1607788.204,946637.866,TWMwL
7.8333,10.5,4.8333,10.5,4.8333,2600977.22,31.0028,0.4783,0.4117,0.3833,6953895936,8636419413,25.6,8.1667,76.1667,0,1614519.579,946748.4547,TWMwL
8,11.3333,5,11.3333,5,2844672,48.5,0.3817,0.3967,0.38,6947454976,8632522752,33.5,8.6667,96.6667,0,1487277.617,880754.6793,TWMwL
8,11.6667,4.5,11.6667,4.5,2651306.359,40.3951,0.2967,0.365,0.3667,6942003883,8629620736,16.8333,8.3333,36.8333,0,1590049.185,945550.8703,TWMwL
8,12,5,12,5,1882880.769,29.7007,0.38,0.3767,0.3683,6939254784,8629414571,14.0667,6.6667,32.6667,0,1626252.423,974959.3694,TWMwL
8,11.3333,5,11.3333,5,2628897.672,32.0042,0.5067,0.415,0.38,6935169024,8627877888,29.7333,8,91.8333,0,1610527.277,946739.2096,TWMwL
8,12,5,12,5,2626717.239,34.9958,0.3783,0.3917,0.3733,6945859584,8641080661,47.2667,13.6667,102.8333,0,1622506.912,946766.0517,TWMwL
8.5,12.5,5,12.5,5,2516977.65,37,0.465,0.415,0.3783,6948326741,8646091435,37.6,11.3333,111.1667,0,1574109.64,946748.7387,TWMwL
8.8333,12.8333,5,12.8333,5,2601841.112,32.0042,0.2633,0.3667,0.3617,6945368747,8645674325,19.5,9,32.8333,0,1625027.036,946650,TWMwL
8,11.1667,4.5,11.1667,4.5,2618163.2,34.3,0.3667,0.37,0.3633,6942316544,8645156864,145.1,22.1667,506.5,0,1575529.419,925803.3204,TWMwL
8.6667,12.1667,5.1667,12.1667,5.1667,2653798.4,34.1,0.5933,0.4417,0.385,6938593963,8643934208,18.3667,8.3333,43.6667,0,1623826.04,943752.1031,TWMwL
8.8333,12.8333,5,12.8333,5,2329382.912,31.398,0.4217,0.415,0.3783,6935938389,8643822251,18.775,8.5,47,3.3333,1621893.423,925828,TWMwL
8,11.3333,5,11.3333,5,2895474.688,57.602,0.6183,0.4667,0.395,6929674240,8640103765,32.6667,12.3333,76.8333,0,1581723.478,947338,TWMwL
9.5,13.5,5,13.5,5,2609134.78,30.9972,0.5933,0.49,0.4067,6923112448,8636094464,36.9667,14.5,74.6667,0,1647567.324,946715.0631,TWMwL
8.3333,12.3333,5,12.3333,5,2621021.79,29.8979,0.4033,0.4583,0.4,6920665771,8636173653,58,10.6667,182.5,0,1607916.829,946726.9369,TWMwL
8.8333,12.6667,5.1667,12.6667,5.1667,2691482.855,31.1009,0.5417,0.4833,0.4083,6915855019,8633902421,41.2333,9.1667,103.8333,0,1592102.429,946705.6189,TWMwL
9,12.8333,5.1667,12.8333,5.1667,3056041.566,74.4026,0.3483,0.44,0.4,6909630757,8630339291,50.0667,12,126.5,0,1615876.939,936577.07,TWMwL
10,14,5.3333,14,5.3333,2653371.58,36.4965,0.125,0.3583,0.37,6904037376,8627148117,40.9333,13.8333,102,0,1621822.479,946912.0318,TWMwL
9,13,5,13,5,2633344.231,33.0049,0.295,0.3633,0.3683,6899878571,8625540437,20.3667,9.5,48.6667,0,1649206.067,946922.6162,TWMwL
8.6667,12.6667,5,12.6667,5,2605006.848,31.993,0.47,0.395,0.38,6897547264,8625747285,18.5333,8,45.6667,0,1631452.33,946650.4468,TWMwL
18.1667,24.6667,11.8333,24.6667,11.8333,5298151.76,91.0021,1.0617,0.5533,0.43,6759758507,8546785280,44.4,12.8333,125.6667,0,1594855.414,946722,TWMwL
36.6667,47.3333,26.3333,47.3333,26.3333,10110990.35,91.7007,1.315,0.7517,0.51,6698093909,8642456917,18.2,7.1667,34.8333,0,1586620.956,936413.5532,TWMwL
9.1667,12.6667,5.5,12.6667,5.5,2784919.191,49.5916,0.6683,0.66,0.49,6691655680,8638540459,31.9667,9.1667,70.5,0,1607733.828,946587.582,TWMwL
8.3333,12,5.1667,12,5.1667,2560328.008,35.2973,0.525,0.62,0.4883,6684311552,8633740629,99.8,18.3333,259.3333,0,1677866.532,946716.8649,TWMwL
8.5,12.1667,5,12.1667,5,2589550.475,31.034,0.2917,0.5333,0.4633,6678247424,8630199637,141.7667,14.1667,390,0,1681488.041,946789.5532,TWMwL
10,14.1667,5.8333,14.1667,5.8333,2631323.448,36.4773,0.5117,0.5533,0.47,6673111040,8627610965,320.3,65.6667,607,0,1496774.239,869852.9333,TWMwL
9,13,5,13,5,2599301.12,30.504,0.4233,0.5217,0.4633,6668873728,8625887915,43.8667,11,112.3333,0,1620659.946,956186.9369,TWMwL
8,12,5,12,5,2269159.424,27.496,0.25,0.4517,0.4433,6663540736,8623098539,41.4333,11.3333,102.6667,0,1640912.315,959359.7297,TWMwL
8.8333,12.5,5.3333,12.5,5.3333,3268222.976,31.004,0.3933,0.45,0.4433,6675690155,8637795669,20.1667,10.8333,36.5,0,1628687.054,951733.6396,TWMwL
8.3333,12.1667,5.1667,12.1667,5.1667,2613248,30.9,0.3317,0.425,0.4383,6674214912,8638844928,23.7333,10,53.6667,0,1598650.333,946720,TWMwL
9.5,13.1667,5.6667,13.1667,5.6667,1716086.252,29.4961,0.4233,0.43,0.4367,6668666880,8635848021,38.2,11.1667,95.1667,0,1599666.705,942274.4008,TWMwL
9,12.6667,5.1667,12.6667,5.1667,2702268.948,26.5039,0.52,0.4583,0.4483,6665789440,8635477333,202.1,95.5,371.6667,0,1613057.608,940810.9596,TWMwL
8.3333,12.3333,4.8333,12.3333,4.8333,3076051.852,51.9898,0.44,0.4483,0.4483,6661449728,8633666901,33.1333,9.1667,92,0,1608190.345,946488.6396,TWMwL
8.8333,12.8333,5,12.8333,5,2778753.328,43.1074,0.3117,0.4083,0.435,6656074411,8630868651,30.1667,11,84.3333,0,1611206.876,944656.4253,TWMwL
8.1667,11.5,5,11.5,5,2587798.278,30.8578,0.395,0.4117,0.4367,6650873856,8628193963,154.1,16.3333,383.5,0,1626266.746,921110.1123,TWMwL
8,11.6667,5,11.6667,5,2589545.722,29.1422,0.5767,0.4517,0.4483,6646659072,8626497536,319.3667,69.6667,610.3333,0,1685797.973,958891.4444,TWMwL
8.3333,12.3333,5,12.3333,5,2600780.612,31.9708,0.77,0.5383,0.48,6643135829,8625513131,54.8333,20.8333,117.6667,0,1632093.358,946763.6244,TWMwL
8.5,12.5,5,12.5,5,2642935.808,29.232,0.49,0.5,0.4683,6639271253,8624172373,61.5,16.8333,108,0,1635975.327,948725.238,TWMwL
8.5,12.5,5,12.5,5,2595191.159,33.6951,0.4117,0.4733,0.4567,6636955648,8624378539,136.1,35.8333,252.8333,0,1626982.375,946937.116,TWMwL
8.6667,12.6667,5,12.6667,5,1883921.374,29.6382,0.305,0.435,0.445,6632998912,8622962688,35.1,11.5,83.5,0,1635955.064,946332.1171,TWMwL
9.1667,13,5.1667,13,5.1667,2622532.267,32.0667,0.3,0.4033,0.4317,6629690709,8622202880,252.1,69.5,502.8333,0,1609859.39,947207.1297,TWMwL
8,11.6667,5,11.6667,5,2599332.568,30.8746,0.3783,0.4133,0.4367,6627368960,8622409045,97.0333,11.1667,239.3333,0,1588103.203,935216.9836,TWMwL
8.6667,12.5,5.1667,12.5,5.1667,3273921.832,46.5254,0.2833,0.3767,0.42,6624057344,8621649237,19.9333,10.6667,31.6667,0,1606904.644,947918.5695,TWMwL
7.8333,11,4.3333,11,4.3333,2525151.232,43.594,0.24,0.345,0.4067,6621691904,8621834923,26.6,10.3333,61,0,1650393.496,946650.4468,TWMwL
7.5,10.8333,4.5,10.8333,4.5,2615721.148,32.4032,0.315,0.3433,0.4017,6616315904,8618977963,52.4,21.3333,90.6667,0,1747322.505,946852.5532,TWMwL
7.5,10.6667,4.1667,10.6667,4.1667,2583739.58,25.8979,0.5633,0.41,0.42,6626607787,8631792299,12.6,7.5,20.3333,0,1647566.964,946594.3838,TWMwL
8,11.1667,5,11.1667,5,2990524.041,78.1049,0.6817,0.4767,0.4433,6622840149,8630587392,12.9333,6.3333,28.1667,0,1556502.236,918301.2162,TWMwL
8,11.5,4.8333,11.5,4.8333,1895985.152,35.388,0.3783,0.4267,0.4283,6617485312,8627782315,17.0667,7.5,44,0,1611513.602,936112.6396,TWMwL
8,11.6667,5,11.6667,5,2549080.854,30.1937,0.2983,0.3917,0.4167,6616496128,8629331968,191,49.3333,378.3333,0,1589740.724,908932.5085,TWMwL
7.3333,10.1667,4.3333,10.1667,4.3333,2681505.353,29.0141,0.3217,0.3833,0.4117,6613829632,8629208405,77.0333,15.3333,252.1667,0,1672849.961,984647.6897,TWMwL
7.5,10.6667,4.1667,10.6667,4.1667,2619451.041,28.0042,0.345,0.3717,0.405,6608969728,8626879147,39.5333,14.6667,92.6667,0,1648425.414,946955.1622,TWMwL
8,12,4.8333,12,4.8333,2583840.059,30.3399,0.4367,0.3917,0.405,6604539904,8624971776,178.5667,44,399.8333,0,1654661.875,946628.6396,TWMwL
8.3333,12.3333,5,12.3333,5,2597190.341,51.2601,0.465,0.4083,0.4133,6599595349,8622561280,102.7333,14.6667,243.6667,0,1617416.875,945453.8115,TWMwL
8.5,12.1667,4.8333,12.1667,4.8333,2678367.042,40.1988,0.4633,0.42,0.4167,6594137429,8619666773,50.3667,11.3333,110,0,1599002.35,934581.5599,TWMwL
8,11.1667,5,11.1667,5,2580060.538,26.5984,0.7217,0.4883,0.44,6589581312,8617648128,28.2,10.6667,54.5,0,1629699.045,946749.1151,TWMwL
8.6667,12.5,4.8333,12.5,4.8333,2629614.745,25.9972,0.7233,0.5417,0.4617,6593019904,8623631701,30.5333,8.3333,69.8333,0,1589923.755,946796.4739,TWMwL
7.1667,10.1667,4,10.1667,4,2453538.475,31.0056,0.5033,0.5133,0.455,6602219520,8635387221,34.4,12.1667,84.1667,0,1614704.979,946640.954,TWMwL
8.3333,12.1667,4.8333,12.1667,4.8333,2617344,34,0.4417,0.4833,0.4483,6598092117,8633779541,23.3,11,49.5,0,1623748.861,946734.5721,TWMwL
7.6667,11,4.1667,11,4.1667,2629614.78,26.9972,0.5433,0.51,0.455,6595259733,8633479168,20.6667,9.1667,34.8333,0,1619785.96,936350.4739,TWMwL
6.5,9.5,4,9.5,4,2466628.42,28.2028,0.4317,0.4817,0.4483,6592636928,8633395883,29.8667,10.3333,60,0,1614571.007,946628.954,TWMwL
6,8.6667,3.6667,8.6667,3.6667,2591931.58,28.7972,0.475,0.4867,0.4533,6588312235,8631592277,25.3333,8.3333,61.5,0,1638212.792,946770.4741,TWMwL
5.6667,7.6667,3.1667,7.6667,3.1667,2711552,29,0.2517,0.42,0.43,6584020992,8629824853,15.6,6.3333,34,0,1609019.001,946985.3719,TWMwL
4,5.8333,3,5.8333,3,2867192.644,58.9988,0.2117,0.375,0.4167,6576623616,8624976555,20.9,6.6667,56.8333,0,1608438.996,946684.3838,TWMwL
4,5.6667,3,5.6667,3,2580504.576,26.004,0.2283,0.3433,0.4,6570344448,8621257387,18.4333,6.6667,39,0,1588291.541,946790,TWMwL
4,6,3,6,3,2616912.326,28.8958,0.4067,0.3733,0.4067,6571674283,8625113088,11.6333,7,18.1667,0,1594128.441,946783.0631,TWMwL
4,6,2.8333,6,2.8333,2617329.21,31.1002,0.3733,0.3683,0.4,6582253568,8638231211,11.5333,7.3333,19.3333,0,1625198.009,946733.8739,TWMwL
4,6,3,6,3,2625114.112,29.897,0.5917,0.425,0.4167,6578599936,8637112320,17.1,7.8333,33.3333,0,1606209.658,936425.982,TWMwL
4,5.5,2.8333,5.5,2.8333,1889472.041,34.7028,0.3267,0.3833,0.405,6575806464,8636857685,22.9,7.6667,56,0,1511156.055,899415.4973,TWMwL
4,6,2.8333,6,2.8333,2627645.912,30.0042,0.3267,0.365,0.3933,6570430464,8634034176,19.1667,6.8333,42.5,0,1617668.287,965361.4396,TWMwL
4,5.5,2.8333,5.5,2.8333,2596454.4,30.2,0.6567,0.4583,0.4233,6561527808,8627629397,15.6,7.5,33.5,0,1606196.913,946881.3604,TWMwL
4,5.8333,3,5.8333,3,2610380.8,29.8,0.4667,0.4383,0.42,6563989504,8632634027,16.9667,8,38.3333,0,1592801.196,946540.89,TWMwL
4,6,3,6,3,2613248,32,0.28,0.3917,0.4017,6568345600,8639538517,14.9333,7.1667,27.5,0,1602621.004,936446.11,TWMwL
4,5.8333,3,5.8333,3,2623020.999,51.5874,0.325,0.3833,0.3983,6562508800,8636265813,13.6667,7.3333,24.1667,0,1633980.545,946565.8378,TWMwL
4,5.6667,3,5.6667,3,2752159.801,39.2126,0.2233,0.345,0.3817,6554390528,8630663851,23.9333,7.3333,65.1667,0,1617677.261,946784.8649,TWMwL
4,6,3,6,3,2613239.39,28.9986,0.1617,0.305,0.3633,6550519808,8629347669,12.5333,7,19.6667,0,1598690.588,946702.2573,TWMwL
4,6,3,6,3,2428487.767,27.595,0.2533,0.3,0.36,6546907136,8628273152,12.9,6.8333,28.5,0,1605121.004,946565.3904,TWMwL
